rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
9,Croatia,CRO,1728.3,1721.07,1.0,UEFA,2024-06-20
10,Croatia,CRO,1721.07,1717.57,0.0,UEFA,2024-04-04
10,Croatia,CRO,1717.57,1717.57,0.0,UEFA,2024-02-15
10,Croatia,CRO,1717.57,1717.57,0.0,UEFA,2023-12-21
10,Croatia,CRO,1717.57,1711.88,0.0,UEFA,2023-11-30
10,Croatia,CRO,1711.88,1747.83,-4.0,UEFA,2023-10-26
6,Croatia,CRO,1747.83,1742.55,0.0,UEFA,2023-09-21
6,Croatia,CRO,1742.55,1742.55,0.0,UEFA,2023-07-20
6,Croatia,CRO,1742.55,1730.02,1.0,UEFA,2023-06-29
7,Croatia,CRO,1730.02,1727.62,0.0,UEFA,2023-04-06
7,Croatia,CRO,1727.62,1645.64,5.0,UEFA,2022-12-22
12,Croatia,CRO,1645.64,1632.15,3.0,UEFA,2022-10-06
15,Croatia,CRO,1632.15,1632.15,0.0,UEFA,2022-08-25
15,Croatia,CRO,1632.15,1621.11,1.0,UEFA,2022-06-23
16,Croatia,CRO,1621.11,1620.74,-1.0,UEFA,2022-03-31
15,Croatia,CRO,1620.74,1620.74,0.0,UEFA,2022-02-10
15,Croatia,CRO,1620.74,1620.74,0.0,UEFA,2021-12-23
15,Croatia,CRO,1620.74,1608.84,3.0,UEFA,2021-11-19
18,Croatia,CRO,1608.84,1608.25,-1.0,UEFA,2021-10-21
17,Croatia,CRO,1608.25,1594.36,1.0,UEFA,2021-09-16
18,Croatia,CRO,1594.36,1605.75,-4.0,UEFA,2021-08-12
14,Croatia,CRO,1605.75,1605.75,0.0,UEFA,2021-05-27
14,Croatia,CRO,1605.75,1617.0,-3.0,UEFA,2021-04-07
11,Croatia,CRO,1617.0,1617.0,0.0,UEFA,2021-02-18
11,Croatia,CRO,1617.0,1617.0,0.0,UEFA,2020-12-10
11,Croatia,CRO,1617.0,1634.0,-2.0,UEFA,2020-11-27
9,Croatia,CRO,1634.0,1628.0,-1.0,UEFA,2020-10-22
8,Croatia,CRO,1628.0,1642.0,-2.0,UEFA,2020-09-17
6,Croatia,CRO,1642.0,1642.0,0.0,UEFA,2020-07-16
6,Croatia,CRO,1642.0,1642.0,0.0,UEFA,2020-06-11
6,Croatia,CRO,1642.0,1642.0,0.0,UEFA,2020-04-09
6,Croatia,CRO,1642.0,1642.0,0.0,UEFA,2020-02-20
6,Croatia,CRO,1642.0,1642.0,0.0,UEFA,2019-12-19
6,Croatia,CRO,1642.0,1631.0,1.0,UEFA,2019-11-27
7,Croatia,CRO,1631.0,1625.0,1.0,UEFA,2019-10-24
8,Croatia,CRO,1625.0,1625.0,-1.0,UEFA,2019-10-13
7,Croatia,CRO,1625.0,1625.0,-1.0,UEFA,2019-07-25
6,Croatia,CRO,1625.0,1621.0,-1.0,UEFA,2019-06-14
5,Croatia,CRO,1621.0,1634.0,-1.0,UEFA,2019-04-04
4,Croatia,CRO,1634.0,1634.0,0.0,UEFA,2019-02-07
4,Croatia,CRO,1634.0,1634.0,0.0,UEFA,2018-12-20
4,Croatia,CRO,1634.0,1635.0,0.0,UEFA,2018-11-29
4,Croatia,CRO,1635.0,1634.0,0.0,UEFA,2018-10-25
4,Croatia,CRO,1634.0,1643.0,0.0,UEFA,2018-09-20
4,Croatia,CRO,1643.0,1528.0,16.0,UEFA,2018-08-16
12,Croatia,CRO,2036.0,1990.0,6.0,UEFA,2018-07-01
20,Croatia,CRO,945.0,975.0,-2.0,UEFA,2018-06-07
18,Croatia,CRO,975.0,975.0,0.0,UEFA,2018-05-17
18,Croatia,CRO,975.0,1053.0,-3.0,UEFA,2018-04-12
15,Croatia,CRO,1053.0,1048.0,0.0,UEFA,2018-03-15
15,Croatia,CRO,1048.0,1048.0,0.0,UEFA,2018-02-15
15,Croatia,CRO,1048.0,1018.0,2.0,UEFA,2018-01-18
17,Croatia,CRO,1018.0,1018.0,0.0,UEFA,2017-12-21
17,Croatia,CRO,1018.0,1013.0,1.0,UEFA,2017-11-23
18,Croatia,CRO,1013.0,977.0,0.0,UEFA,2017-10-16
18,Croatia,CRO,977.0,1007.0,-2.0,UEFA,2017-09-14
16,Croatia,CRO,1007.0,1007.0,-1.0,UEFA,2017-08-10
15,Croatia,CRO,1007.0,1033.0,3.0,UEFA,2017-07-06
18,Croatia,CRO,1033.0,1016.0,0.0,UEFA,2017-06-01
18,Croatia,CRO,1016.0,1016.0,0.0,UEFA,2017-05-04
18,Croatia,CRO,1016.0,1042.0,-2.0,UEFA,2017-04-06
16,Croatia,CRO,1042.0,1039.0,0.0,UEFA,2017-03-09
16,Croatia,CRO,1039.0,1103.0,-2.0,UEFA,2017-02-09
14,Croatia,CRO,1103.0,1103.0,0.0,UEFA,2017-01-12
14,Croatia,CRO,1103.0,1103.0,0.0,UEFA,2016-12-22
14,Croatia,CRO,1103.0,1027.0,2.0,UEFA,2016-11-24
16,Croatia,CRO,1027.0,1059.0,-2.0,UEFA,2016-10-20
14,Croatia,CRO,1059.0,1022.0,1.0,UEFA,2016-09-15
15,Croatia,CRO,1022.0,1022.0,0.0,UEFA,2016-08-11
15,Croatia,CRO,1022.0,842.0,12.0,UEFA,2016-07-14
27,Croatia,CRO,842.0,856.0,-4.0,UEFA,2016-06-02
23,Croatia,CRO,856.0,856.0,0.0,UEFA,2016-05-05
23,Croatia,CRO,856.0,965.0,-5.0,UEFA,2016-04-07
18,Croatia,CRO,965.0,958.0,0.0,UEFA,2016-03-03
18,Croatia,CRO,958.0,958.0,0.0,UEFA,2016-02-04
18,Croatia,CRO,958.0,958.0,0.0,UEFA,2016-01-07
18,Croatia,CRO,958.0,924.0,1.0,UEFA,2015-12-03
19,Croatia,CRO,924.0,965.0,-3.0,UEFA,2015-11-05
16,Croatia,CRO,965.0,1037.0,-2.0,UEFA,2015-10-01
14,Croatia,CRO,1037.0,1023.0,-1.0,UEFA,2015-09-03
13,Croatia,CRO,1023.0,1023.0,1.0,UEFA,2015-08-06
14,Croatia,CRO,1023.0,992.0,4.0,UEFA,2015-07-09
18,Croatia,CRO,992.0,977.0,-1.0,UEFA,2015-06-04
17,Croatia,CRO,977.0,977.0,0.0,UEFA,2015-05-07
17,Croatia,CRO,977.0,963.0,2.0,UEFA,2015-04-09
19,Croatia,CRO,963.0,945.0,0.0,UEFA,2015-03-12
19,Croatia,CRO,945.0,946.0,0.0,UEFA,2015-02-12
19,Croatia,CRO,946.0,946.0,0.0,UEFA,2015-01-08
19,Croatia,CRO,946.0,946.0,0.0,UEFA,2014-12-18
19,Croatia,CRO,946.0,1002.0,-5.0,UEFA,2014-11-27
14,Croatia,CRO,1002.0,928.0,5.0,UEFA,2014-10-23
19,Croatia,CRO,928.0,964.0,-3.0,UEFA,2014-09-18
16,Croatia,CRO,964.0,955.0,1.0,UEFA,2014-08-14
17,Croatia,CRO,955.0,903.0,1.0,UEFA,2014-07-17
18,Croatia,CRO,903.0,871.0,2.0,UEFA,2014-06-05
20,Croatia,CRO,871.0,871.0,0.0,UEFA,2014-05-08
20,Croatia,CRO,871.0,955.0,-4.0,UEFA,2014-04-10
16,Croatia,CRO,955.0,966.0,0.0,UEFA,2014-03-13
16,Croatia,CRO,966.0,971.0,0.0,UEFA,2014-02-13
16,Croatia,CRO,971.0,971.0,0.0,UEFA,2014-01-16
16,Croatia,CRO,971.0,971.0,0.0,UEFA,2013-12-19
16,Croatia,CRO,971.0,901.0,2.0,UEFA,2013-11-28
18,Croatia,CRO,901.0,1051.0,-8.0,UEFA,2013-10-17
10,Croatia,CRO,1051.0,1098.0,-2.0,UEFA,2013-09-12
8,Croatia,CRO,1098.0,1098.0,0.0,UEFA,2013-08-08
8,Croatia,CRO,1098.0,1222.0,-4.0,UEFA,2013-07-04
4,Croatia,CRO,1222.0,1191.0,0.0,UEFA,2013-06-06
4,Croatia,CRO,1191.0,1191.0,0.0,UEFA,2013-05-09
4,Croatia,CRO,1191.0,1080.0,5.0,UEFA,2013-04-11
9,Croatia,CRO,1080.0,1059.0,0.0,UEFA,2013-03-14
9,Croatia,CRO,1059.0,1064.0,1.0,UEFA,2013-02-14
10,Croatia,CRO,1064.0,1064.0,0.0,UEFA,2013-01-17
10,Croatia,CRO,1064.0,1078.0,0.0,UEFA,2012-12-19
10,Croatia,CRO,1078.0,1023.0,1.0,UEFA,2012-11-07
11,Croatia,CRO,1023.0,1020.0,-2.0,UEFA,2012-10-03
9,Croatia,CRO,1020.0,1050.0,0.0,UEFA,2012-09-05
9,Croatia,CRO,1050.0,1050.0,0.0,UEFA,2012-08-08
9,Croatia,CRO,1050.0,1053.0,-1.0,UEFA,2012-07-04
8,Croatia,CRO,1053.0,1114.0,0.0,UEFA,2012-06-06
8,Croatia,CRO,1114.0,1114.0,0.0,UEFA,2012-05-09
8,Croatia,CRO,1114.0,1049.0,2.0,UEFA,2012-04-11
10,Croatia,CRO,1049.0,1101.0,-1.0,UEFA,2012-03-07
9,Croatia,CRO,1101.0,1091.0,-1.0,UEFA,2012-02-15
8,Croatia,CRO,1091.0,1091.0,0.0,UEFA,2012-01-18
8,Croatia,CRO,1091.0,1091.0,0.0,UEFA,2011-12-21
8,Croatia,CRO,1091.0,1015.0,4.0,UEFA,2011-11-23
12,Croatia,CRO,1015.0,1057.0,-3.0,UEFA,2011-10-19
9,Croatia,CRO,1057.0,1009.0,1.0,UEFA,2011-09-21
10,Croatia,CRO,1009.0,1033.0,-1.0,UEFA,2011-08-24
9,Croatia,CRO,1033.0,1033.0,-1.0,UEFA,2011-07-27
8,Croatia,CRO,1033.0,991.0,2.0,UEFA,2011-06-29
10,Croatia,CRO,991.0,991.0,0.0,UEFA,2011-05-18
10,Croatia,CRO,991.0,1071.0,-2.0,UEFA,2011-04-13
8,Croatia,CRO,1071.0,1075.0,1.0,UEFA,2011-03-09
9,Croatia,CRO,1075.0,1075.0,0.0,UEFA,2011-02-02
9,Croatia,CRO,1075.0,1075.0,1.0,UEFA,2011-01-12
10,Croatia,CRO,1075.0,1098.0,-1.0,UEFA,2010-12-15
9,Croatia,CRO,1098.0,1086.0,0.0,UEFA,2010-11-17
9,Croatia,CRO,1086.0,998.0,2.0,UEFA,2010-10-20
11,Croatia,CRO,998.0,968.0,3.0,UEFA,2010-09-15
14,Croatia,CRO,968.0,968.0,1.0,UEFA,2010-08-11
15,Croatia,CRO,968.0,1041.0,-5.0,UEFA,2010-07-14
10,Croatia,CRO,1041.0,1052.0,-1.0,UEFA,2010-05-26
9,Croatia,CRO,1052.0,1051.0,1.0,UEFA,2010-04-28
10,Croatia,CRO,1051.0,1050.0,1.0,UEFA,2010-03-31
11,Croatia,CRO,1050.0,1053.0,0.0,UEFA,2010-03-03
11,Croatia,CRO,1053.0,1042.0,-1.0,UEFA,2010-02-03
10,Croatia,CRO,1042.0,1050.0,0.0,UEFA,2009-12-16
10,Croatia,CRO,1050.0,1087.0,-2.0,UEFA,2009-11-20
8,Croatia,CRO,1087.0,1101.0,1.0,UEFA,2009-10-16
9,Croatia,CRO,1101.0,1031.0,1.0,UEFA,2009-09-02
10,Croatia,CRO,1031.0,1031.0,0.0,UEFA,2009-08-05
10,Croatia,CRO,1031.0,1200.0,-2.0,UEFA,2009-07-01
8,Croatia,CRO,1200.0,1151.0,0.0,UEFA,2009-06-03
8,Croatia,CRO,1151.0,1151.0,0.0,UEFA,2009-05-06
8,Croatia,CRO,1151.0,1169.0,-1.0,UEFA,2009-04-08
7,Croatia,CRO,1169.0,1175.0,0.0,UEFA,2009-03-11
7,Croatia,CRO,1175.0,1142.0,0.0,UEFA,2009-02-11
7,Croatia,CRO,1142.0,1142.0,0.0,UEFA,2009-01-14
7,Croatia,CRO,1142.0,1158.0,0.0,UEFA,2008-12-17
7,Croatia,CRO,1158.0,1223.0,-1.0,UEFA,2008-11-12
6,Croatia,CRO,1223.0,1266.0,-1.0,UEFA,2008-10-08
5,Croatia,CRO,1266.0,1282.0,0.0,UEFA,2008-09-03
5,Croatia,CRO,1282.0,1282.0,2.0,UEFA,2008-08-06
7,Croatia,CRO,1282.0,1017.0,8.0,UEFA,2008-07-02
15,Croatia,CRO,1017.0,1044.0,-2.0,UEFA,2008-06-04
13,Croatia,CRO,1044.0,1041.0,0.0,UEFA,2008-05-07
13,Croatia,CRO,1041.0,1101.0,-1.0,UEFA,2008-04-09
12,Croatia,CRO,1101.0,1096.0,0.0,UEFA,2008-03-12
12,Croatia,CRO,1096.0,1129.0,-2.0,UEFA,2008-02-13
10,Croatia,CRO,1129.0,1129.0,0.0,UEFA,2008-01-16
10,Croatia,CRO,1129.0,1129.0,0.0,UEFA,2007-12-17
10,Croatia,CRO,1129.0,1155.0,0.0,UEFA,2007-11-22
10,Croatia,CRO,1155.0,1151.0,0.0,UEFA,2007-10-24
10,Croatia,CRO,1151.0,1223.0,-4.0,UEFA,2007-09-19
6,Croatia,CRO,1223.0,1192.0,1.0,UEFA,2007-08-22
7,Croatia,CRO,1192.0,1080.0,4.0,UEFA,2007-07-18
11,Croatia,CRO,1080.0,1011.0,1.0,UEFA,2007-06-13
12,Croatia,CRO,1011.0,1011.0,0.0,UEFA,2007-05-16
12,Croatia,CRO,1011.0,982.0,0.0,UEFA,2007-04-18
12,Croatia,CRO,982.0,987.0,0.0,UEFA,2007-03-14
12,Croatia,CRO,987.0,948.0,3.0,UEFA,2007-02-14
15,Croatia,CRO,948.0,948.0,0.0,UEFA,2007-01-17
15,Croatia,CRO,948.0,948.0,0.0,UEFA,2006-12-18
15,Croatia,CRO,948.0,882.0,4.0,UEFA,2006-11-22
19,Croatia,CRO,882.0,825.0,5.0,UEFA,2006-10-18
24,Croatia,CRO,825.0,854.0,-3.0,UEFA,2006-09-13
21,Croatia,CRO,854.0,854.0,2.0,UEFA,2006-08-16
23,Croatia,CRO,854.0,686.0,0.0,UEFA,2006-07-12
23,Croatia,CRO,686.0,690.0,1.0,UEFA,2006-05-17
24,Croatia,CRO,690.0,705.0,-5.0,UEFA,2006-04-19
19,Croatia,CRO,705.0,701.0,4.0,UEFA,2006-03-15
23,Croatia,CRO,701.0,701.0,-3.0,UEFA,2006-02-15
20,Croatia,CRO,701.0,701.0,0.0,UEFA,2006-01-18
20,Croatia,CRO,701.0,701.0,0.0,UEFA,2005-12-16
20,Croatia,CRO,701.0,702.0,-1.0,UEFA,2005-11-21
19,Croatia,CRO,702.0,686.0,5.0,UEFA,2005-10-17
24,Croatia,CRO,686.0,693.0,-4.0,UEFA,2005-09-12
20,Croatia,CRO,693.0,695.0,2.0,UEFA,2005-08-17
22,Croatia,CRO,695.0,694.0,0.0,UEFA,2005-07-20
22,Croatia,CRO,694.0,686.0,-1.0,UEFA,2005-06-15
21,Croatia,CRO,686.0,688.0,0.0,UEFA,2005-05-18
21,Croatia,CRO,688.0,674.0,3.0,UEFA,2005-04-20
24,Croatia,CRO,674.0,675.0,-1.0,UEFA,2005-03-23
23,Croatia,CRO,675.0,676.0,0.0,UEFA,2005-02-16
23,Croatia,CRO,676.0,677.0,0.0,UEFA,2005-01-19
23,Croatia,CRO,677.0,683.0,0.0,UEFA,2004-12-20
23,Croatia,CRO,683.0,686.0,0.0,UEFA,2004-11-10
23,Croatia,CRO,686.0,662.0,2.0,UEFA,2004-10-06
25,Croatia,CRO,662.0,659.0,0.0,UEFA,2004-09-01
25,Croatia,CRO,659.0,662.0,-2.0,UEFA,2004-08-04
23,Croatia,CRO,662.0,662.0,-3.0,UEFA,2004-07-07
20,Croatia,CRO,662.0,655.0,5.0,UEFA,2004-06-09
25,Croatia,CRO,655.0,660.0,-1.0,UEFA,2004-05-12
24,Croatia,CRO,660.0,669.0,-4.0,UEFA,2004-04-14
20,Croatia,CRO,669.0,676.0,-1.0,UEFA,2004-03-17
19,Croatia,CRO,676.0,673.0,1.0,UEFA,2004-02-18
20,Croatia,CRO,673.0,673.0,0.0,UEFA,2004-01-14
20,Croatia,CRO,673.0,662.0,0.0,UEFA,2003-12-15
20,Croatia,CRO,662.0,664.0,0.0,UEFA,2003-11-19
20,Croatia,CRO,664.0,646.0,3.0,UEFA,2003-10-22
23,Croatia,CRO,646.0,636.0,3.0,UEFA,2003-09-24
26,Croatia,CRO,636.0,638.0,-1.0,UEFA,2003-08-27
25,Croatia,CRO,638.0,640.0,1.0,UEFA,2003-07-30
26,Croatia,CRO,640.0,640.0,0.0,UEFA,2003-06-25
26,Croatia,CRO,640.0,641.0,0.0,UEFA,2003-05-21
26,Croatia,CRO,641.0,622.0,8.0,UEFA,2003-04-23
34,Croatia,CRO,622.0,626.0,-1.0,UEFA,2003-03-26
33,Croatia,CRO,626.0,629.0,-1.0,UEFA,2003-02-19
32,Croatia,CRO,629.0,629.0,0.0,UEFA,2003-01-15
32,Croatia,CRO,629.0,625.0,4.0,UEFA,2002-12-18
36,Croatia,CRO,625.0,631.0,-1.0,UEFA,2002-11-20
35,Croatia,CRO,631.0,641.0,-6.0,UEFA,2002-10-23
29,Croatia,CRO,641.0,651.0,-3.0,UEFA,2002-09-18
26,Croatia,CRO,651.0,653.0,1.0,UEFA,2002-08-14
27,Croatia,CRO,653.0,655.0,-6.0,UEFA,2002-07-03
21,Croatia,CRO,655.0,653.0,2.0,UEFA,2002-05-15
23,Croatia,CRO,653.0,659.0,0.0,UEFA,2002-04-17
23,Croatia,CRO,659.0,667.0,-2.0,UEFA,2002-03-20
21,Croatia,CRO,667.0,668.0,-2.0,UEFA,2002-02-13
19,Croatia,CRO,668.0,668.0,0.0,UEFA,2002-01-16
19,Croatia,CRO,668.0,671.0,0.0,UEFA,2001-12-19
19,Croatia,CRO,671.0,685.0,-3.0,UEFA,2001-11-21
16,Croatia,CRO,685.0,674.0,0.0,UEFA,2001-10-17
16,Croatia,CRO,674.0,666.0,1.0,UEFA,2001-09-19
17,Croatia,CRO,666.0,668.0,1.0,UEFA,2001-08-22
18,Croatia,CRO,668.0,672.0,-4.0,UEFA,2001-07-18
14,Croatia,CRO,672.0,650.0,5.0,UEFA,2001-06-20
19,Croatia,CRO,650.0,665.0,-2.0,UEFA,2001-05-16
17,Croatia,CRO,665.0,656.0,0.0,UEFA,2001-04-11
17,Croatia,CRO,656.0,654.0,1.0,UEFA,2001-03-14
18,Croatia,CRO,654.0,655.0,0.0,UEFA,2001-02-14
18,Croatia,CRO,655.0,656.0,0.0,UEFA,2001-01-17
18,Croatia,CRO,656.0,667.0,-1.0,UEFA,2000-12-20
17,Croatia,CRO,667.0,665.0,0.0,UEFA,2000-11-15
17,Croatia,CRO,665.0,675.0,-2.0,UEFA,2000-10-11
15,Croatia,CRO,675.0,687.0,0.0,UEFA,2000-09-06
15,Croatia,CRO,687.0,694.0,-1.0,UEFA,2000-08-09
14,Croatia,CRO,694.0,700.0,-5.0,UEFA,2000-07-05
9,Croatia,CRO,700.0,708.0,-2.0,UEFA,2000-06-07
7,Croatia,CRO,708.0,703.0,3.0,UEFA,2000-05-10
10,Croatia,CRO,703.0,708.0,-1.0,UEFA,2000-04-12
9,Croatia,CRO,708.0,710.0,0.0,UEFA,2000-03-15
9,Croatia,CRO,710.0,713.0,0.0,UEFA,2000-02-16
9,Croatia,CRO,713.0,713.0,0.0,UEFA,2000-01-19
9,Croatia,CRO,713.0,719.0,-3.0,UEFA,1999-12-22
6,Croatia,CRO,719.0,726.0,0.0,UEFA,1999-11-17
6,Croatia,CRO,726.0,727.0,0.0,UEFA,1999-10-13
6,Croatia,CRO,727.0,712.0,2.0,UEFA,1999-09-15
8,Croatia,CRO,712.0,719.0,-1.0,UEFA,1999-08-18
7,Croatia,CRO,719.0,723.0,0.0,UEFA,1999-07-21
7,Croatia,CRO,723.0,730.0,-1.0,UEFA,1999-06-16
6,Croatia,CRO,730.0,734.0,0.0,UEFA,1999-05-19
6,Croatia,CRO,734.0,738.0,-3.0,UEFA,1999-04-21
3,Croatia,CRO,738.0,742.0,0.0,UEFA,1999-03-24
3,Croatia,CRO,742.0,745.0,0.0,UEFA,1999-02-24
3,Croatia,CRO,745.0,67.0,1.0,UEFA,1999-01-27
4,Croatia,CRO,67.0,67.0,0.0,UEFA,1998-12-23
4,Croatia,CRO,67.0,66.0,0.0,UEFA,1998-11-18
4,Croatia,CRO,66.0,67.0,0.0,UEFA,1998-10-21
4,Croatia,CRO,67.0,67.0,0.0,UEFA,1998-09-16
4,Croatia,CRO,67.0,67.0,0.0,UEFA,1998-08-19
4,Croatia,CRO,67.0,56.0,15.0,UEFA,1998-07-15
19,Croatia,CRO,56.0,56.0,4.0,UEFA,1998-05-20
23,Croatia,CRO,56.0,56.0,-5.0,UEFA,1998-04-22
18,Croatia,CRO,56.0,57.0,-2.0,UEFA,1998-03-18
16,Croatia,CRO,57.0,57.0,3.0,UEFA,1998-02-18
19,Croatia,CRO,57.0,56.0,2.0,UEFA,1997-12-23
21,Croatia,CRO,56.0,53.0,8.0,UEFA,1997-11-19
29,Croatia,CRO,53.0,51.0,4.0,UEFA,1997-10-17
33,Croatia,CRO,51.0,51.0,0.0,UEFA,1997-09-17
33,Croatia,CRO,51.0,51.0,-1.0,UEFA,1997-08-20
32,Croatia,CRO,51.0,51.0,-3.0,UEFA,1997-07-16
29,Croatia,CRO,51.0,52.0,-1.0,UEFA,1997-06-18
28,Croatia,CRO,52.0,50.0,0.0,UEFA,1997-05-14
28,Croatia,CRO,50.0,51.0,-3.0,UEFA,1997-04-09
25,Croatia,CRO,51.0,51.0,-1.0,UEFA,1997-02-27
24,Croatia,CRO,51.0,51.0,0.0,UEFA,1996-12-18
24,Croatia,CRO,51.0,51.0,-2.0,UEFA,1996-11-20
22,Croatia,CRO,51.0,51.0,3.0,UEFA,1996-10-23
25,Croatia,CRO,51.0,51.0,-2.0,UEFA,1996-09-25
23,Croatia,CRO,51.0,51.0,-1.0,UEFA,1996-08-28
22,Croatia,CRO,51.0,48.0,5.0,UEFA,1996-07-03
27,Croatia,CRO,48.0,48.0,1.0,UEFA,1996-05-22
28,Croatia,CRO,48.0,40.0,15.0,UEFA,1996-04-24
43,Croatia,CRO,40.0,40.0,-2.0,UEFA,1996-02-21
41,Croatia,CRO,40.0,40.0,0.0,UEFA,1996-01-24
41,Croatia,CRO,40.0,41.0,-2.0,UEFA,1995-12-19
39,Croatia,CRO,41.0,38.0,6.0,UEFA,1995-11-21
45,Croatia,CRO,38.0,23.0,28.0,UEFA,1995-10-17
73,Croatia,CRO,23.0,35.0,-17.0,UEFA,1995-09-19
56,Croatia,CRO,35.0,36.0,-3.0,UEFA,1995-08-22
53,Croatia,CRO,36.0,36.0,-2.0,UEFA,1995-07-25
51,Croatia,CRO,36.0,36.0,0.0,UEFA,1995-06-13
51,Croatia,CRO,36.0,34.0,5.0,UEFA,1995-05-16
56,Croatia,CRO,34.0,30.0,8.0,UEFA,1995-04-19
64,Croatia,CRO,30.0,30.0,-2.0,UEFA,1995-02-20
62,Croatia,CRO,30.0,30.0,-1.0,UEFA,1994-12-20
61,Croatia,CRO,30.0,26.0,6.0,UEFA,1994-11-22
67,Croatia,CRO,26.0,23.0,6.0,UEFA,1994-10-25
73,Croatia,CRO,23.0,16.0,17.0,UEFA,1994-09-13
90,Croatia,CRO,16.0,17.0,1.0,UEFA,1994-07-21
91,Croatia,CRO,17.0,13.0,11.0,UEFA,1994-06-14
102,Croatia,CRO,13.0,13.0,1.0,UEFA,1994-05-17
103,Croatia,CRO,13.0,8.0,22.0,UEFA,1994-04-19
125,Croatia,CRO,8.0,8.0,-3.0,UEFA,1994-03-15
122,Croatia,CRO,8.0,9.0,0.0,UEFA,1994-02-15
122,Croatia,CRO,9.0,8.0,-1.0,UEFA,1993-12-23
121,Croatia,CRO,8.0,9.0,-3.0,UEFA,1993-11-19
118,Croatia,CRO,9.0,9.0,-2.0,UEFA,1993-10-22
116,Croatia,CRO,9.0,9.0,1.0,UEFA,1993-09-23
117,Croatia,CRO,9.0,7.0,-4.0,UEFA,1993-08-08
113,Croatia,CRO,7.0,0.0,,UEFA,1992-12-31
74,Ghana,GHA,1346.31,1351.09,-2.0,CAF,2026-04-01
72,Ghana,GHA,1351.09,1351.09,0.0,CAF,2026-01-19
72,Ghana,GHA,1351.09,1351.09,0.0,CAF,2025-12-22
72,Ghana,GHA,1351.09,1356.4,1.0,CAF,2025-11-19
73,Ghana,GHA,1356.4,1340.84,2.0,CAF,2025-10-17
75,Ghana,GHA,1340.84,1333.33,1.0,CAF,2025-09-18
76,Ghana,GHA,1333.33,1333.13,0.0,CAF,2025-07-10
76,Ghana,GHA,1333.13,1320.52,1.0,CAF,2025-04-03
77,Ghana,GHA,1320.52,1320.52,0.0,CAF,2024-12-19
77,Ghana,GHA,1320.52,1338.73,-4.0,CAF,2024-11-28
73,Ghana,GHA,1338.73,1360.43,-3.0,CAF,2024-10-24
70,Ghana,GHA,1360.43,1381.25,-6.0,CAF,2024-09-19
64,Ghana,GHA,1381.25,1381.25,0.0,CAF,2024-07-18
64,Ghana,GHA,1381.25,1358.77,4.0,CAF,2024-06-20
68,Ghana,GHA,1358.77,1363.42,-1.0,CAF,2024-04-04
67,Ghana,GHA,1363.42,1384.19,-6.0,CAF,2024-02-15
61,Ghana,GHA,1384.19,1384.19,0.0,CAF,2023-12-21
61,Ghana,GHA,1384.19,1394.74,-1.0,CAF,2023-11-30
60,Ghana,GHA,1394.74,1400.0,0.0,CAF,2023-10-26
60,Ghana,GHA,1400.0,1391.13,0.0,CAF,2023-09-21
60,Ghana,GHA,1391.13,1391.13,-1.0,CAF,2023-07-20
59,Ghana,GHA,1391.13,1396.01,1.0,CAF,2023-06-29
60,Ghana,GHA,1396.01,1400.02,-2.0,CAF,2023-04-06
58,Ghana,GHA,1400.02,1393.0,3.0,CAF,2022-12-22
61,Ghana,GHA,1393.0,1393.47,-1.0,CAF,2022-10-06
60,Ghana,GHA,1393.47,1389.68,0.0,CAF,2022-08-25
60,Ghana,GHA,1389.68,1387.36,0.0,CAF,2022-06-23
60,Ghana,GHA,1387.36,1381.45,1.0,CAF,2022-03-31
61,Ghana,GHA,1381.45,1428.97,-9.0,CAF,2022-02-10
52,Ghana,GHA,1428.97,1428.97,0.0,CAF,2021-12-23
52,Ghana,GHA,1428.97,1424.87,0.0,CAF,2021-11-19
52,Ghana,GHA,1424.87,1411.3,1.0,CAF,2021-10-21
53,Ghana,GHA,1411.3,1420.61,-1.0,CAF,2021-09-16
52,Ghana,GHA,1420.61,1425.26,-3.0,CAF,2021-08-12
49,Ghana,GHA,1425.26,1425.26,0.0,CAF,2021-05-27
49,Ghana,GHA,1425.26,1424.0,3.0,CAF,2021-04-07
52,Ghana,GHA,1424.0,1424.0,0.0,CAF,2021-02-18
52,Ghana,GHA,1424.0,1424.0,0.0,CAF,2020-12-10
52,Ghana,GHA,1424.0,1438.0,-4.0,CAF,2020-11-27
48,Ghana,GHA,1438.0,1439.0,-2.0,CAF,2020-10-22
46,Ghana,GHA,1439.0,1439.0,0.0,CAF,2020-09-17
46,Ghana,GHA,1439.0,1439.0,0.0,CAF,2020-07-16
46,Ghana,GHA,1439.0,1439.0,0.0,CAF,2020-06-11
46,Ghana,GHA,1439.0,1439.0,0.0,CAF,2020-04-09
46,Ghana,GHA,1439.0,1439.0,1.0,CAF,2020-02-20
47,Ghana,GHA,1439.0,1439.0,0.0,CAF,2019-12-19
47,Ghana,GHA,1439.0,1426.0,4.0,CAF,2019-11-27
51,Ghana,GHA,1426.0,1429.0,0.0,CAF,2019-10-24
51,Ghana,GHA,1429.0,1429.0,-1.0,CAF,2019-10-13
50,Ghana,GHA,1429.0,1423.0,0.0,CAF,2019-07-25
50,Ghana,GHA,1423.0,1423.0,-1.0,CAF,2019-06-14
49,Ghana,GHA,1423.0,1412.0,3.0,CAF,2019-04-04
